"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"NEM","Newmont Mining Corporation","33.61","17902710263.08","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nem",
"NEXA","Nexa Resources S.A.","11.9","1586514104.7","n/a","2017","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nexa",
"NXE","Nexgen Energy Ltd.","1.8","630381711.6","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nxe",
"NL","NL Industries, Inc.","3.22","156902498.48","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/nl",
"OSB","Norbord Inc.","24.68","2143418413.28","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/osb",
"NAK","Northern Dynasty Minerals, Ltd.","0.5819","182372904.2564","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/nak",
"NWPX","Northwest Pipe Company","23.05","224393017.75","n/a","1995","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/nwpx",
"NG","Novagold Resources Inc.","3.87","1250080368.21","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ng",
"NRCG","NRC Group Holdings Corp.","8.51","314040649.44","n/a","2017","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/nrcg",
"NUE","Nucor Corporation","54.82","17209781842.8","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/nue",
"NTR","Nutrien Ltd.","45.59","27908753845.57","n/a","2018","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/ntr",
"OLN","Olin Corporation","19.71","3288324393.72","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/oln",
"ZEUS","Olympic Steel, Inc.","17.2","189344462.8","n/a","1994","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/zeus",
"OMN","OMNOVA Solutions Inc.","6.35","284979948.2","n/a","n/a","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/omn",
"OPNT","Opiant Pharmaceuticals, Inc.","15.385","58994428.67","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/opnt",
"OCC","Optical Cable Corporation","3.75","28854900","n/a","n/a","Basic Industries","Telecommunications Equipment","https://www.nasdaq.com/symbol/occ",
"TIS","Orchids Paper Products Company","1.16","12377603.68","n/a","2005","Basic Industries","Paper","https://www.nasdaq.com/symbol/tis",
"OEC","Orion Engineered Carbons S.A","24.22","1438838484.58","n/a","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/oec",
"ORN","Orion Group Holdings, Inc.","4.31","124846127.89","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/orn",
"OR","Osisko Gold Royalties Ltd","8","1250502112","n/a","2016","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/or",
"OSN","Ossen Innovation Co., Ltd.","1.52","3415494.72","2247036","2010","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/osn",
"PEIX","Pacific Ethanol, Inc.","1.34","61260955.54","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/peix",
"PAAS","Pan American Silver Corp.","14.39","2206256625.43","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/paas",
"PZG","Paramount Gold Nevada Corp.","0.89","22672709.06","n/a","2015","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/pzg",
"PATK","Patrick Industries, Inc.","29.08","698121437.16","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/patk",
"PESI","Perma-Fix Environmental Services, Inc.","2.65","31631918.45","n/a","n/a","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/pesi",
"PGLC","Pershing Gold Corporation","0.87","29298921.27","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/pglc",
"PAH","Platform Specialty Products Corporation","10.46","3015929352.36","n/a","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/pah",
"PLG","Platinum Group Metals Ltd.","1.52","4427138472","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/plg",
"PLM","Polymet Mining Corp.","0.8011","256904814.2759","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/plm",
"POL","PolyOne Corporation","28.1","2242954392.1","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/pol",
"PKX","POSCO","55.29","17693050353.12","n/a","1994","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/pkx",
"PPG","PPG Industries, Inc.","97.13","23300013440.77","n/a","n/a","Basic Industries","Paints/Coatings","https://www.nasdaq.com/symbol/ppg",
"PQG","PQ Group Holdings Inc.","13.88","1881997833.36","n/a","2017","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/pqg",
"PLPC","Preformed Line Products Company","57.85","289950505.65","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/plpc",
"PVG","Pretium Resources, Inc.","8.2","1504400470.4","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/pvg",
"PRIM","Primoris Services Corporation","21.63","1107563263.17","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/prim",
"PG","Procter & Gamble Company (The)","92.77","231127950681.33","n/a","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/pg",
"KWR","Quaker Chemical Corporation","179.45","2392851619.8","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/kwr",
"GOLD","Randgold Resources Limited","85.86","3386784877.38","39445433","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gold",
"RYAM","Rayonier Advanced Materials Inc.","10.95","559117446.3","n/a","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ryam",
"RGSE","Real Goods Solar, Inc.","0.5713","45075570","n/a","n/a","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/rgse",
"RS","Reliance Steel & Aluminum Co.","73.25","5159147369.5","n/a","1994","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/rs",
"REGI","Renewable Energy Group, Inc.","24.19","902279839.76","n/a","2012","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/regi",
"RFP","Resolute Forest Products Inc.","8.38","760930849.52","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/rfp",
"REX","REX American Resources Corporation","64.12","405698653.36","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/rex",
"RIO","Rio Tinto Plc","47.16","80845801942.68","n/a","2002","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/rio",
"ROG","Rogers Corporation","103.04","1894849443.2","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/rog",
"RGLD","Royal Gold, Inc.","78.99","5174566020.72","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/rgld",
"RPM","RPM International Inc.","59.87","7945837197.12","n/a","n/a","Basic Industries","Paints/Coatings","https://www.nasdaq.com/symbol/rpm",
"RYI","Ryerson Holding Corporation","7.17","268473515.85","n/a","2014","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/ryi",
"SAND          ","Sandstorm Gold Ltd","4.45","812707442.7","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/sand",
"SWM","Schweitzer-Mauduit International, Inc.","26.41","812568380.91","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/swm",
"SMG","Scotts Miracle-Gro Company (The)","64.01","3541394856.5","n/a","1992","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/smg",
"SA","Seabridge Gold, Inc.","12.21","725698285.29","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/sa",
"SEE","Sealed Air Corporation","33.78","5300930688.72","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/see",
"SIC","Select Interior Concepts, Inc.","7.69","197287126.87","n/a","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/sic",
"SNES","SenesTech, Inc.","0.59","13837090.05","n/a","2016","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/snes",
"SXT","Sensient Technologies Corporation","56.52","2389385712.96","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/sxt",
"SMED","Sharps Compliance Corp.","3.25","52266568.25","n/a","n/a","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/smed",
"SBGL","Sibanye Gold Limited","2.61","1478486266.74","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/sbgl",
"SMTS","Sierra Metals Inc.","2.06","336660310.1","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/smts",
"SVM","Silvercorp Metals Inc.","1.97","331795993.14","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/svm",
"SILV","SilverCrest Metals Inc.","2.39","202965092.87","n/a","2018","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/silv",
"SHI","SINOPEC Shangai Petrochemical Company, Ltd.","44.26","4790619855.1","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/shi",
"SKY","Skyline Champion Corporation","14.97","848998011.18","n/a","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/sky",
"SND","Smart Sand, Inc.","2.59","107753886.03","n/a","2016","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/snd",
"SQM","Sociedad Quimica y Minera S.A.","41.28","10864752510.72","n/a","1993","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/sqm",
"XPL","Solitario Zinc Corp.","0.27","15741908.82","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/xpl",
"SCCO","Southern Copper Corporation","31.16","24088065654.04","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/scco",
"SSRM","SSR Mining Inc.","11.66","1401918540.66","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ssrm",
"STLD","Steel Dynamics, Inc.","31.39","7205644374.14","n/a","1996","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/stld",
"SCL","Stepan Company","74.64","1680599987.28","n/a","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/scl",
"SRCL","Stericycle, Inc.","39.08","3540446933.4","n/a","1996","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/srcl",
"STRL","Sterling Construction Company Inc","11.11","300729401.83","n/a","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/strl",
"SUM","Summit Materials, Inc.","12.49","1394585938","n/a","2015","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/sum",
"SXCP","SunCoke Energy Partners, L.P.","11.05","510809985.4","n/a","2013","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/sxcp",
"SXC","SunCoke Energy, Inc.","8.73","565253758.98","n/a","2011","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/sxc",
"SUZ","Suzano Papel e Celulose S.A.","18.73","10243288471.1","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/suz",
"SYNL","Synalloy Corporation","16.23","143976135.24","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/synl",
"SES","Synthesis Energy Systems, Inc.","1.19","13116516.77","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ses",
"TAHO","Tahoe Resources, Inc.","3.62","1134195485.4","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/taho",
"TANH","Tantech Holdings Ltd.","1.78","51091770.76","n/a","2015","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/tanh",
"TRX","Tanzanian Royalty Exploration Corporation","0.3469","43418976.3607","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/trx",
"TGB","Taseko Mines Limited","0.513","117169627.842","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/tgb",
"TECK","Teck Resources Ltd","21.66","12284015136.36","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/teck",
"TS","Tenaris S.A.","21.83","12885559499.45","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/ts",
"TX","Ternium S.A.","27.67","5431833422.59","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/tx",
"AES","The AES Corporation","14.88","9854986487.52","n/a","n/a","Basic Industries","Electric Utilities: Central","https://www.nasdaq.com/symbol/aes",
"TMST","TimkenSteel Corporation","9.64","429796199.52","n/a","2014","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/tmst",
"TWI","Titan International, Inc.","5.18","310369920.14","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/twi",
"BLD","TopBuild Corp.","44.65","1544219803.5","n/a","2015","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/bld",
"TREX","Trex Company, Inc.","56.9","3343116256","n/a","n/a","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/trex",
"TMQ","Trilogy Metals Inc.","1.78","234128620.74","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/tmq",
"TSE","Trinseo S.A.","44.76","1894275292.92","n/a","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/tse",
"TROX","Tronox Limited","7.3","897417068.5","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/trox",
"TRQ","Turquoise Hill Resources Ltd.","1.61","3239826295.09","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/trq",
"TPC","Tutor Perini Corporation","16.63","831932313.48","n/a","n/a","Basic Industries","General Bldg Contractors - Nonresidential Bldgs","https://www.nasdaq.com/symbol/tpc",
"SLCA","U.S. Silica Holdings, Inc.","11.29","875102215.72","n/a","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/slca",
"UN","Unilever NV","54.48","145703194556.4","n/a","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/un",
"UL","Unilever PLC","52.88","142323750251.36","n/a","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/ul",
"USLM","United States Lime & Minerals, Inc.","71","397434073","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/uslm",
"X","United States Steel Corporation","19.83","3515237091.54","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/x",
"UFPI","Universal Forest Products, Inc.","26.29","1620940998.49","n/a","1993","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/ufpi",
"USAP","Universal Stainless & Alloy Products, Inc.","15.03","131136599.7","n/a","1994","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/usap",
"URG","Ur Energy Inc","0.652","103764104.148","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/urg",
"UEC","Uranium Energy Corp.","1.2","212883446.4","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/uec",
"VALE","VALE S.A.","13.03","67255939885.03","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/vale",
"VHI","Valhi, Inc.","2.05","695330170.45","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/vhi",
"VVV","Valvoline Inc.","18.79","3535588632.48","n/a","2016","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/vvv",
"VNTR","Venator Materials PLC","3.65","388384677.65","n/a","2017","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/vntr",
"VRS","Verso Corporation","23.28","804402593.28","n/a","2016","Basic Industries","Paper","https://www.nasdaq.com/symbol/vrs",
"VSM","Versum Materials, Inc.","26.9","2933012071.4","n/a","2016","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/vsm",
"VGZ","Vista Gold Corporation","0.4969","49734502.8609","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/vgz",
"VMC","Vulcan Materials Company","98.38","12990864138.08","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/vmc",
"GRA","W.R. Grace & Co.","59.6","3992578968","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gra",
"WDFC","WD-40 Company","174.49","2414364038.1","n/a","1973","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/wdfc",
"WST","West Pharmaceutical Services, Inc.","102.03","7558348832.13","n/a","n/a","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/wst",
"WRN","Western Copper and Gold Corporation","0.44","44344960.44","n/a","2011","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/wrn",
"WLK","Westlake Chemical Corporation","65","8395750415","n/a","2004","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/wlk",
"WLKP","Westlake Chemical Partners LP","20.99","676872317.29","n/a","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/wlkp",
"WWR","Westwater Resources, Inc.","0.1661","11017847.6837","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/wwr",
"WPM","Wheaton Precious Metals Corp.","19.02","8444100997.86","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/wpm",
"XIN","Xinyuan Real Estate Co Ltd","3.81","245452807.29","n/a","2007","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/xin",
"AUY","Yamana Gold Inc.","2.3","2182845615.3","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/auy",
"YTEN","Yield10 Bioscience, Inc.","0.9325","9349068.7575","n/a","n/a","Basic Industries","Containers/Packaging","https://www.nasdaq.com/symbol/yten",
