"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"NIO","NIO Inc.","7.03","7212850623.38","n/a","2018","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nio",
"NIU","Niu Technologies","7.02","58266000","8300000","2018","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/niu",
"NNBR","NN, Inc.","5.95","250520031.65","n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nnbr",
"NDSN","Nordson Corporation","114.78","6674305031.28","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","4.1941","11212653.7335","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/nsys",
"NTIC","Northern Technologies International Corporation","30.6","138990616.2","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/ntic",
"NOC","Northrop Grumman Corporation","257.24","44661934200.4","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/noc",
"NVMI","Nova Measuring Instruments Ltd.","23.03","643194851.95","n/a","2000","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/nvmi",
"NVR","NVR, Inc.","2453.38","8868838670.86","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/nvr",
"OFLX","Omega Flex, Inc.","53.27","537591357.94","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/oflx",
"ORBK","Orbotech Ltd.","57.5","2794500000","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/orbk",
"OSK","Oshkosh Corporation","63.65","4576060101.5","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/osk",
"OC","Owens Corning Inc","42.94","4694190451.46","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/oc",
"PCAR","PACCAR Inc.","56.13","19613797551.48","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/pcar",
"PACB","Pacific Biosciences of California, Inc.","7.47","1112297133.24","n/a","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/pacb",
"PH","Parker-Hannifin Corporation","149.85","19832475771.9","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/ph",
"PKOH","Park-Ohio Holdings Corp.","31.39","398704981.84","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/pkoh",
"PRCP","Perceptron, Inc.","7.1399","68670765.6711","n/a","1992","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/prcp",
"PKI","PerkinElmer, Inc.","80.88","8997027628.32","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/pki",
"PPIH","Perma-Pipe International Holdings, Inc.","9.01","71047219.74","n/a","n/a","Capital Goods","Pollution Control Equipment","https://www.nasdaq.com/symbol/ppih",
"PGTI","PGT Innovations, Inc.","16.18","937470623.84","n/a","2006","Capital Goods","Building Products","https://www.nasdaq.com/symbol/pgti",
"PII","Polaris Industries Inc.","78.21","4831860882.42","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/pii",
"PRPO","Precipio, Inc.","0.1725","5241118.905","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/prpo",
"PRLB","Proto Labs, Inc.","110.87","3001286156.66","n/a","2012","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/prlb",
"PHM","PulteGroup, Inc.","25.64","7201284552.48","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/phm",
"NX","Quanex Building Products Corporation","13.77","461308122.81","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nx",
"PWR","Quanta Services, Inc.","29.38","4290382612.36","n/a","n/a","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/pwr",
"QTRX","Quanterix Corporation","18.43","409105066.97","n/a","2017","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/qtrx",
"RAVN","Raven Industries, Inc.","36.09","1297661098.59","n/a","n/a","Capital Goods","Specialty Chemicals","https://www.nasdaq.com/symbol/ravn",
"RTN","Raytheon Company","165.94","47222707380","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rtn",
"ROLL","RBC Bearings Incorporated","133.92","3317000466.24","n/a","2005","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/roll",
"REZI","Resideo Technologies, Inc.","22.26","2737235581.08","n/a","2018","Capital Goods","Wholesale Distributors","https://www.nasdaq.com/symbol/rezi",
"RETO","ReTo Eco-Solutions, Inc.","1.345","30612200","n/a","2017","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/reto",
"REVG","REV Group, Inc.","9.61","607300538.45","n/a","2017","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/revg",
"RFIL","RF Industries, Ltd.","6.79","63077069.79","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/rfil",
"ROK","Rockwell Automation, Inc.","153.31","18502076151.49","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rok",
"ROP","Roper Technologies, Inc.","266.56","27570528442.24","n/a","1992","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rop",
"RTEC","Rudolph Technologies, Inc.","19.53","623018796.12","n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rtec",
"SMIT","Schmitt Industries, Inc.","2.87","11464344.15","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/smit",
"ST","Sensata Technologies Holding plc","41.98","6890863143.3","n/a","2010","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/st",
"SENS","Senseonics Holdings, Inc.","2.65","468653485.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sens",
"SVT","Servotronics, Inc.","10.74","27738982.02","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/svt",
"SHLO","Shiloh Industries, Inc.","6.88","160982127.2","n/a","1993","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/shlo",
"SIF","SIFCO Industries, Inc.","3.4","19345792.6","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/sif",
"SSD","Simpson Manufacturing Company, Inc.","52.6","2390106285.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ssd",
"SNA","Snap-On Incorporated","145.62","8108378036.82","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sna",
"SORL","SORL Auto Parts, Inc.","2.65","51158040.65","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sorl",
"SPAR","Spartan Motors, Inc.","7.18","252557239.54","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/spar",
"SPR","Spirit Aerosystems Holdings, Inc.","72.8","7716630958.4","n/a","2006","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/spr",
"SMP","Standard Motor Products, Inc.","48.26","1082549884.68","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/smp",
"SWJ","Stanley Black & Decker, Inc.","24.13","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swj",
"SWK","Stanley Black & Decker, Inc.","119.98","18124190078.12","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swk",
"SWP","Stanley Black & Decker, Inc.","90.9","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swp",
"SPLP","Steel Partners Holdings LP","14.5","372798784.5","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/splp",
"SRI","Stoneridge, Inc.","24.51","698154261.66","n/a","1997","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sri",
"STRT","Strattec Security Corporation","31.212","116681598.684","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/strt",
"RGR","Sturm, Ruger & Company, Inc.","53.05","926147961","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/rgr",
"SNHY","Sun Hydraulics Corporation","36.41","1163939223.7","n/a","1997","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/snhy",
"RUN","Sunrun Inc.","13.11","1466385304.86","n/a","2015","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/run",
"SUP","Superior Industries International, Inc.","5.42","135604264.54","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sup",
"SYPR","Sypris Solutions, Inc.","1.115","23858972.93","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sypr",
"SYX","Systemax Inc.","29.36","1093957387.44","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/syx",
"TATT","TAT Technologies Ltd.","6.41","56886801.36","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/tatt",
"TTM","Tata Motors Ltd","12","8150042556","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/ttm",
"TAYD","Taylor Devices, Inc.","12.08","41888124.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tayd",
"TMHC","Taylor Morrison Home Corporation","16.66","1977186025.78","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tmhc",
"TGEN","Tecogen Inc.","3.5","86868761","n/a","2014","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tgen",
"TDY","Teledyne Technologies Incorporated","200.24","7224480385.68","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tdy",
"TNAV","Telenav, Inc.","3.78","171085589.64","n/a","2010","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tnav",
"TIK","Tel-Instrument Electronics Corp.","3.16","10288602.92","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/tik",
"TEN","Tenneco Inc.","27.95","2260613720.3","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ten",
"TER","Teradyne, Inc.","31.8","5700147138","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/ter",
"TEX","Terex Corporation","27.99","2062863000","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/tex",
"TSLA","Tesla, Inc. ","348.42","59835133465.5","n/a","2010","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/tsla",
"TXT","Textron Inc.","48.8","11856520809.6","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/txt",
"XONE","The ExOne Company","6.3","102689697.6","n/a","2013","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/xone",
"TMO","Thermo Fisher Scientific Inc","228.87","92137656548.34","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tmo",
"TKR","Timken Company (The)","37.37","2872290113.98","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/tkr",
"TOL","Toll Brothers, Inc.","31.96","4709753440","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tol",
"TTC","Toro Company (The)","56.48","5960390541.12","n/a","n/a","Capital Goods","Tools/Hardware","https://www.nasdaq.com/symbol/ttc",
"TBLT","ToughBuilt Industries, Inc.","1.27","0","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tblt",
"TBLTU","ToughBuilt Industries, Inc.","3.99","0","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tbltu",
"TBLTW","ToughBuilt Industries, Inc.","0.211","0","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tbltw",
"TOWR","Tower International, Inc.","24.85","512077389.6","n/a","2010","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/towr",
"TM","Toyota Motor Corp Ltd Ord","119.55","173968857299.4","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/tm",
"TRNS","Transcat, Inc.","19.25","138667317.25","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/trns",
"TDG","Transdigm Group Incorporated","339.85","17926555634.75","n/a","2006","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/tdg",
"TG","Tredegar Corporation","15","497640360","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/tg",
"TPH","TRI Pointe Group, Inc.","11.44","1626794460.72","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tph",
"TRS","TriMas Corporation","27.31","1251198719.63","n/a","2007","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Inc.","33.55","8425974770.95","n/a","1990","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/trmb",
"TRN","Trinity Industries, Inc.","20.7","3028381309.8","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/trn",
"TGI","Triumph Group, Inc.","13.21","658325752.89","n/a","1996","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/tgi",
"USCR","U S Concrete, Inc.","34.81","585516766.41","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/uscr",
"UFPT","UFP Technologies, Inc.","31.12","229454201.84","n/a","1993","Capital Goods","Containers/Packaging","https://www.nasdaq.com/symbol/ufpt",
"UFAB","Unique Fabricating, Inc.","4.85","47398016.95","n/a","2015","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ufab",
"UAMY","United States Antimony Corporation","0.578","39435304.838","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/uamy",
"UTX","United Technologies Corporation","115.31","99556832217.31","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/utx",
"OLED","Universal Display Corporation","95.04","4476480655.68","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/oled",
"UQM","UQM Technologies Inc.","1","54253731","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/uqm",
"USG","USG Corporation","43.05","6016488051","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/usg",
"VMI","Valmont Industries, Inc.","112.08","2475676838.4","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/vmi",
"VREX","Varex Imaging Corporation","23.4","891977509.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vrex",
"VEDL","Vedanta  Limited","11.3","10501951252.1","n/a","2013","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/vedl",
"VNE","Veoneer, Inc.","26.22","2285517035.7","n/a","2018","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vne",
"VICR","Vicor Corporation","33.34","1339144775.4","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vicr",
"VSH","Vishay Intertechnology, Inc.","18.18","2621831281.56","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","28.99","390623174.89","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/vpg",
"VSTO","Vista Outdoor Inc.","10.85","624724283.75","n/a","2015","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/vsto",
"VC","Visteon Corporation","59.84","1729960397.44","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vc",
"VSLR","Vivint Solar, Inc.","4.43","528587250.03","n/a","2014","Capital Goods","Building Products","https://www.nasdaq.com/symbol/vslr",
"VJET","voxeljet AG","2.06","49810800","n/a","2013","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vjet",
"WNC","Wabash National Corporation","12.76","714996940.68","n/a","1991","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/wnc",
"WBC","Wabco Holdings Inc.","103.09","5378126126.88","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/wbc",
"WAT","Waters Corporation","184.58","13981144997.6","n/a","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/wat",
"WTS","Watts Water Technologies, Inc.","67.66","2306814180.94","n/a","1986","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/wts",
"WAIR","Wesco Aircraft Holdings, Inc.","8.84","880091703.4","n/a","2011","Capital Goods","Wholesale Distributors","https://www.nasdaq.com/symbol/wair",
"WAB","Westinghouse Air Brake Technologies Corporation","72.01","6957242261.46","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/wab",
"WTT","Wireless Telecom Group,  Inc.","1.77","37267796.04","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/wtt",
"WKHS","Workhorse Group, Inc.","0.507","29543363.538","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/wkhs",
"WOR","Worthington Industries, Inc.","36.66","2169013242.24","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/wor",
"WRTC","Wrap Technologies, Inc.","3.2045","87689883.1315","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/wrtc",
"XYL","Xylem Inc.","64.3","11555742015","n/a","2011","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/xyl",
"ZKIN","ZK International Group Co., Ltd","1.6899","22084197.9054","n/a","2017","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/zkin",
